id,nom,latitude,longitude,departement
24380,Creyssensac Et Pissot,45.071193711,0.668174848,24
64190,Gestas,43.352841403,-0.881986453,64
19410,St Bonnet L Enfantier,45.299954741,1.5269716880000002,19
47150,St Aubin,44.475018492,0.840070037,47
24170,Doissat,44.722143442,1.085417275,24
64370,Geus D Arzacq,43.480583988,-0.523363947,64
19380,St Chamant,45.126930205,1.898984544,19
47350,St Avit,44.576263829,0.221751628,47
24250,Domme,44.803815586,1.244461181,24
64400,Geus D Oloron,43.238208082,-0.730692548,64
19210,St Eloy Les Tuileries,45.45487603,1.278285018,19
47270,St Caprais De Lerm,44.215641973,0.755280382,47
24140,Douville,45.002189446,0.595325903,24
64370,Hagetaubin,43.510555579,-0.612546374,64
19200,St Exupery Les Roches,45.51144177,2.369836453,19
47130,St Laurent,44.237487748,0.403360402,47
24160,Excideuil,45.329403364,1.061928759,24
64480,Halsou,43.385066228,-1.411411654,64
19160,St Hilaire Luc,45.34554568,2.207762794,19
47160,St Leger,44.300790348,0.31347717,47
24560,Plaisance,44.698268852,0.55562294,24
64160,Higueres Souye,43.378960654,-0.250598706,64
19430,St Julien Le Pelerin,45.005680499,2.056726893,19
47700,St Martin Curton,44.331321113,-0.02504547,47
24560,Plaisance,44.698268852,0.55562294,24
64420,Hours,43.223626524,-0.172544455,64
19400,St Martial Entraygues,45.127319166,1.968916088,19
47270,St Maurin,44.216314974,0.8935296880000001,47
24620,Les Eyzies,44.940325211,1.022649999,24
64640,Iholdy,43.273259792,-1.17743484,64
19320,St Pardoux La Croisille,45.249495849,1.968914765,19
47330,St Quentin Du Dropt,44.681203618,0.599649478,47
24560,Faux,44.785582616,0.646739923,24
64120,Labets Biscay,43.390429093,-1.063739996,64
19200,St Pardoux Le Neuf,45.612631138,2.331670956,19
47360,St Sardos,44.338405664,0.489677264,47
24250,Florimont Gaumier,44.708239371,1.238859939,24
64300,Labeyrie,43.54141162,-0.631708162,64
19220,St Privat,45.136520463,2.07699214,19
47140,St Sylvestre Sur Lot,44.418269355,0.808641354,47
33220,Fougueyrolles,44.868218871,0.189166,24
64170,Lacq,43.421633942,-0.61207871,64
19240,St Viance,45.210604767,1.464019902,19
47340,Sauvagnas,44.246717403,0.749016695,47
24240,Gageac Et Rouillac,44.804124543,0.356885383,24
64150,Lagor,43.38280907,-0.667305609,64
19300,St Yrieix Le Dejalat,45.455218575,1.970275147,19
47170,Sos,44.057163822,0.12671801,47
24300,Hautefaye,45.536047104,0.507880736,24
64470,Laguinge Restoue,43.095679057,-0.849885522,64
19220,Servieres Le Chateau,45.140126,2.022228003,19
47270,Tayrac,44.206499178,0.8362624200000001,47
24260,Journiac,44.965702948,0.885546653,24
64460,Lamayou,43.385263216,-0.030070863,64
19290,Sornac,45.669434244,2.180638767,19
47160,Villefranche Du Queyran,44.303623853,0.211972826,47
24520,Lamonzie Montastruc,44.901923511,0.588053971,24
64120,Larceveau Arros Cibits,43.225124365,-1.099198568,64
19260,Veix,45.502050283,1.838062681,19
47200,Virazeil,44.511585533,0.238783084,47
24400,Les Leches,44.981534864,0.386417391,24
64560,Larrau,43.009837793,-0.972779553,64
19200,Veyrieres,45.489251165,2.396055763,19
47230,Xaintrailles,44.207244226,0.256552838,47
24110,Leguillac De L Auche,45.187422744,0.552576072,24
64120,Larribar Sorhapuru,43.289760897,-1.002874084,64
19410,Vigeois,45.378571958,1.51910679,19
24100,Lembras,44.89183531,0.5219871660000001,24
64440,Laruns,42.892261028,-0.419706783,64
19130,Voutezac,45.292921679,1.44076508,19
24510,Limeuil,44.89735318,0.8962386050000001,24
64190,Lay Lamidou,43.293477578,-0.708934578,64
19310,Yssandon,45.204360613,1.383510334,19
24540,Lolme,44.71062417,0.8456942080000001,24
64220,Lecumberry,43.067587018,-1.124484483,64
24550,Loubejac,44.604809029,1.074530973,24
64400,Ledeuix,43.232074299,-0.611439716,64
24110,Manzac Sur Vern,45.084252497,0.590546451,24
64160,Lespourcy,43.359444735,-0.154738785,64
24340,Mareuil En Perigord,45.448586574,0.5071798350000001,24
64800,Lestelle Betharram,43.121551994,-0.213836741,64
24340,Mareuil En Perigord,45.448586574,0.5071798350000001,24
64470,Lichans Sunhar,43.093327051,-0.8813426230000001,64
24540,Marsales,44.700062495,0.890862294,24
64250,Louhossoa,43.312273141,-1.348207428,64
24540,Monpazier,44.680854911,0.8939105020000001,24
64570,Lourdios Ichere,43.041803492,-0.655642382,64
24140,Montagnac La Crempse,44.979090691,0.542675498,24
64420,Lucgarier,43.232399027,-0.194525495,64
24560,Montaut,44.750139676,0.6462529060000001,24
64660,Lurbe St Christau,43.107574522,-0.602833,64
24230,Montazeau,44.903184276,0.131184026,24
64240,Macaye,43.322493629,-1.323817491,64
24290,Montignac Lascaux,45.063124726,1.154231652,24
64350,Maspie Lalonquere Juillacq,43.425222304,-0.147790365,64
24400,Mussidan,45.029345621,0.364575907,24
64110,Mazeres Lezons,43.272839702,-0.355337226,64
24320,Nanteuil Auriac De Bourzac,45.380540385,0.287404987,24
64410,Mialos,43.499857111,-0.41027824,64
24440,Naussannes,44.750015275,0.7191447860000001,24
64350,Moncaup,43.479592855,-0.052995612,64
24190,Neuvic,45.089201111,0.466364617,24
64460,Monsegur,43.434974261,-0.012288091,64
24410,Parcoul Chenaud,45.201470319,0.055294103,24
64370,Morlanne,43.508923367,-0.5412682480000001,64
24310,Paussac Et St Vivien,45.346508539,0.539686978,24
64190,Nabas,43.331870482,-0.888907199,64
24370,Pechs De L Esperance,44.891372975,1.408224092,24
64800,Nay,43.175741234,-0.262779451,64
24360,Piegut Pluviers,45.631807273,0.699780001,24
64150,Nogueres,43.370730211,-0.600234738,64
24580,Plazac,45.043914529,1.03822468,24
64390,Orriule,43.405195879,-0.8503057540000001,64
24160,Preyssac D Excideuil,45.34208007,1.107328295,24
64300,Orthez,43.494211676,-0.7802467460000001,64
24130,Prigonrieux,44.868928334,0.410185005,24
64300,Orthez,43.494211676,-0.7802467460000001,64
24440,Rampieux,44.703413482,0.801042918,24
64120,Pagolle,43.225103092,-0.999541119,64
24240,Razac De Saussignac,44.813511229,0.291058715,24
64800,Pardies Pietat,43.213896102,-0.311507472,64
24500,Sadillac,44.730051422,0.490016163,24
64410,Piets Plasence Moustrou,43.527445273,-0.5041349230000001,64
24510,Val De Louyre Et Caudeau,44.969325043,0.7985677480000001,24
64190,Prechacq Navarrenx,43.280461726,-0.7050752640000001,64
24120,Coly St Amand,45.060114805,1.251178873,24
64400,Precilhon,43.195658169,-0.572982416,64
24380,St Amand De Vergt,44.994544511,0.694916823,24
64270,Ramous,43.525008674,-0.8804490920000001,64
24110,St Aquilin,45.191104184,0.48808226,24
64300,St Girons En Bearn,43.550476143,-0.8240808350000001,64
24560,St Aubin De Lanquais,44.797232083,0.602581204,24
64330,St Jean Poudge,43.52822939,-0.18552932,64
24250,St Aubin De Nabirat,44.731816124,1.283931508,24
64220,St Michel,43.089734226,-1.234664213,64
24360,St Barthelemy De Bussiere,45.64112636,0.747013017,24
64800,St Vincent,43.160582601,-0.159781267,64
24270,St Cyr Les Champagnes,45.372182948,1.291372884,24
64270,Salies De Bearn,43.468326512,-0.917713106,64
24340,St Felix De Bourdeilles,45.407586872,0.565559448,24
64300,Salles Mongiscard,43.485621643,-0.839201996,64
24300,St Front Sur Nizonne,45.476934654,0.627120699,24
64310,Sare,43.295917987,-1.587018772,64
24170,St Germain De Belves,44.806866479,1.035878688,24
64400,Saucede,43.265990672,-0.669217929,64
24190,St Germain Du Salembre,45.128200173,0.437918882,24
64470,Sauguis St Etienne,43.157966873,-0.874040298,64
24400,St Gery,44.976568958,0.325992344,24
64160,Sedze Maubecq,43.35628909,-0.120751332,64
24330,St Geyrac,45.07487335,0.907084791,24
64170,Serres Ste Marie,43.417271098,-0.5584826150000001,64
24110,St Leon Sur L Isle,45.117191028,0.499704989,24
64190,Susmiou,43.311832771,-0.78129295,64
24160,St Martial D Albarede,45.32116761,1.037483695,24
64190,Tabaille Usquain,43.361735075,-0.8902585860000001,64
2270,La Ferte Chevresis,49.74144559,3.552002092,2
24210,Ste Orse,45.204972959,1.0726395,24
64240,Urt,43.483151386,-1.282943788,64
2450,Fesmy Le Sart,50.048136391,3.697870692,2
24470,St Pardoux La Riviere,45.50264689,0.74858178,24
64400,Verdets,43.232419789,-0.642223717,64
2840,Festieux,49.525503447,3.760668645,2
24130,St Pierre D Eyraud,44.873781709,0.322222423,24
64150,Viellesegure,43.355691292,-0.70267025,64
2260,La Flamengrie,50.000287607,3.925304385,2
24170,St Pompont,44.714665518,1.135777327,24
2120,Flavigny Le Grand Et Beaurain,49.8867871,3.674226746,2
24450,St Priest Les Fougeres,45.541103965,1.023793051,24
2170,Fontenelle,50.031253791,3.844747182,2
24410,St Privat En Perigord,45.226094001,0.209230273,24
2290,Fontenoy,49.409973327,3.194080761,2
24560,Ste Radegonde,44.684747696,0.67776301,24
2140,Franqueville,49.815915597,3.79814748,2
24470,St Saud Lacoussiere,45.536974635,0.8396666930000001,24
2130,Fresnes En Tardenois,49.142855891,3.5486637080000003,2
24520,St Sauveur,44.873570881,0.5833950880000001,24
2230,Fresnoy Le Grand,49.95381742,3.418847639,2
24230,St Seurin De Prats,44.832632585,0.068201438,24
2400,Gland,49.057332355,3.457229338,2
24600,St Sulpice De Roumagnac,45.199621472,0.396112586,24
2140,Gronard,49.796230421,3.880681485,2
24160,Ste Trie,45.293019794,1.212299408,24
2480,Happencourt,49.782218725,3.183047577,2
24420,St Vincent Sur L Isle,45.241781408,0.899833611,24
2140,Harcigny,49.802931218,3.982831912,2
24160,Salagnac,45.315063084,1.211430345,24
2210,Hartennes Et Taux,49.278953601,3.357426793,2
24170,Salles De Belves,44.717029314,0.999559092,24
2140,Hary,49.797336728,3.919297269,2
24380,Salon,45.028404445,0.774710333,24
2440,Hinacourt,49.746010573,3.294255058,2
24420,Sorges Et Ligueux En Perigord,45.294059277,0.845328736,24
2380,Jumencourt,49.511815338,3.34934929,2
24240,Thenac,44.745775984,0.354529054,24
2140,Landouzy La Ville,49.85650438,4.050705701,2
24800,Vaunac,45.369526829,0.8673395580000001,24
2380,Landricourt,49.505210511,3.369582163,2
24540,Vergt De Biron,44.636472604,0.8495279570000001,24
2000,Laniscourt,49.546890609,3.53348874,2
24140,Villamblard,45.027636406,0.558137524,24
2210,Launoy,49.262869967,3.406012493,2
2450,Lavaqueresse,49.946425206,3.716687485,2
2380,Leuilly Sous Coucy,49.47339644,3.352757886,2
2220,Lhuys,49.272506669,3.541586846,2
2350,Liesse Notre Dame,49.61058684,3.816894028,2
2700,Liez,49.692679936,3.299842458,2
2340,Lislet,49.676344784,4.021696057,2
2160,Les Septvallons,49.355509724,3.653403263,2
2470,Macogny,49.159637696,3.218311791,2
2490,Maissemy,49.893382373,3.187663262,2
2540,Dhuys Et Morin En Brie,48.905402633,3.506167879,2
2720,Marcy,49.85349352,3.410866908,2
2470,Marizy Ste Genevieve,49.182435505,3.198133623,2
2250,Marle,49.745507094,3.764710415,2
2630,Mennevret,49.992787461,3.559114491,2
2000,Merlieux Et Fouquerolles,49.513977329,3.499273338,2
2000,Molinchart,49.562792437,3.540056197,2
2300,Villequier Aumont,49.660527227,3.198341053,2
2320,Wissignicourt,49.529878321,3.441289647,2
3360,Ainay Le Chateau,46.715563658,2.720484548,3
3330,Bellenaves,46.205847104,3.065944418,3
3390,Blomard,46.288524982,2.96247435,3
3370,Chazemais,46.487207999,2.519660254,3
3370,Courcais,46.464288173,2.449525775,3
3330,Coutansouze,46.205430385,3.007131315,3
3300,Creuzier Le Neuf,46.178074025,3.462750061,3
3340,La Ferte Hauterive,46.396426193,3.335297052,3
3320,Lurcy Levis,46.734782736,2.917853881,3
3360,St Bonnet Troncais,46.669740158,2.69575374,3
3370,St Desire,46.507627276,2.45031888,3
3380,St Martinien,46.332916729,2.442058883,3
3350,Theneuille,46.587225674,2.8798154680000003,3
3310,Villebret,46.27800689,2.6332072120000003,3
3370,Viplaix,46.462155674,2.3695043030000003,3
23700,Arfeuille Chatain,46.06040761,2.434069303,23
4700,La Brillanne,43.931944803,5.884425381,4
23210,Azat Chatenet,46.086541909,1.7695238130000002,23
23160,Azerables,46.352673944,1.4752535,23
23260,Beissat,45.764514292,2.283819699,23
23200,Blessac,45.96361387,2.112843936,23
23000,La Brionne,46.165029369,1.789554337,23
4000,Digne Les Bains,44.090710201,6.235848586,4
23170,Budeliere,46.220561652,2.474822999,23
23800,La Celle Dunoise,46.312309374,1.781450526,23
4700,Entrevennes,43.938338945,6.033920578,4
23350,La Cellette,46.401385262,2.009636099,23
23210,Ceyroux,46.059422082,1.6647973820000002,23
23190,Champagnat,46.020157224,2.286703664,23
23160,La Chapelle Baloue,46.358920318,1.568585219,23
23800,Colondannes,46.288177348,1.616984945,23
23260,Crocq,45.850704904,2.365012076,23
23160,Crozant,46.382390208,1.612783531,23
23700,Dontreix,45.978750053,2.546955744,23
23480,Le Donzeil,46.035370774,1.985097498,23
23260,Flayat,45.77831027,2.386483305,23
23320,Fleurat,46.23238549,1.683067463,23
23450,Fresselines,46.37812809,1.699274073,23
23340,Gentioux Pigerolles,45.784917563,2.008523282,23
23380,Glenic,46.229877964,1.941197354,23
23230,Gouzon,46.187077515,2.230630285,23
23220,Jouillat,46.268153772,1.938243763,23
23270,Ladapeyre,46.24882117,2.049902869,23
23800,Lafat,46.338488995,1.605827295,23
23600,Leyrat,46.357825864,2.293474941,23
23190,Lupersat,45.98997178,2.358395008,23
23100,Le Mas D Artige,45.733969699,2.186329111,23
23150,Mazeirat,46.138508629,1.987411426,23
23420,Merinchal,45.908476161,2.494026114,23
23460,Le Monteil Au Vicomte,45.906023846,1.954844436,23
23360,Nouzerolles,46.383250569,1.740334188,23
23350,Nouziers,46.423386809,1.961042549,23
23140,Parsac Rimondeix,46.203248166,2.136119272,23
23140,Parsac Rimondeix,46.203248166,2.136119272,23
23130,Puy Malsignat,46.035662554,2.214302058,23
23700,Rougnat,46.057705987,2.496097964,23
23000,Savennes,46.108189126,1.886602731,23
23700,Sermur,45.969568667,2.415102412,23
23200,St Alpinien,45.963446245,2.243824151,23
23200,St Amand,45.976838521,2.206854672,23
23480,St Avit Le Pauvre,45.992610735,2.047356127,23
23270,St Dizier Les Domaines,46.322928202,2.047247528,23
23400,St Dizier Masbaraud,46.01179472,1.709328952,23
23000,Ste Feyre,46.157216545,1.913004303,23
23430,St Goussaud,46.03144978,1.561002746,23
23130,St Loup,46.146491668,2.281153269,23
23600,St Marien,46.412406569,2.215581052,23
23430,St Martin Ste Catherine,45.942736984,1.561365309,23
23300,St Maurice La Souterraine,46.210696548,1.425692623,23
23200,St Medard La Rochette,46.022200499,2.146584323,23
23480,St Michel De Veisse,45.953444687,2.050730183,23
23100,St Oradoux De Chirouze,45.72875971,2.325268373,23
23260,St Oradoux Pres Crocq,45.888934803,2.375562677,23
23460,St Pierre Bellevue,45.907788272,1.896827187,23
23600,St Pierre Le Bost,46.396814363,2.262390841,23
23500,St Quentin La Chabanne,45.878829386,2.146218571,23
23320,St Silvain Montaigut,46.142011795,1.759890564,23
23800,St Sulpice Le Dunois,46.297908632,1.726181243,23
23000,St Sulpice Le Gueretois,46.202273591,1.828257103,23
23150,St Yrieix Les Bois,46.093924268,1.957452931,23
23350,Tercillat,46.403816174,2.054461173,23
23250,Thauron,46.001642755,1.803110635,23
23600,Toulx Ste Croix,46.291404422,2.217280234,23
23250,Vidaillat,45.955327852,1.897133208,23
23800,Villard,46.329420891,1.699366833,23
23340,La Villedieu,45.732799051,1.892896022,23
24600,Allemans,45.288011887,0.304900309,24
24160,Anlhiac,45.320858243,1.121311307,24
24430,Annesse Et Beaulieu,45.183043482,0.5952701380000001,24
24290,Aubas,45.079329313,1.198485937,24
24300,Augignac,45.583807454,0.7025395910000001,24
24640,Bassillac Et Auberoche,45.16148637,0.88523613,24
24150,Bayac,44.8049311,0.722594355,24
24440,Beaumontois En Perigord,44.736243738,0.7545233100000001,24
24140,Beauregard Et Bassac,44.993732227,0.632648667,24
24750,Boulazac Isle Manoire,45.1421176,0.781914803,24
24400,Bourgnac,45.017188417,0.398260576,24
24310,Brantome En Perigord,45.364256694,0.645727526,24
24480,Le Buisson De Cadouin,44.820470839,0.8902438460000001,24
24480,Le Buisson De Cadouin,44.820470839,0.8902438460000001,24
24360,Busserolles,45.67179306,0.6464991280000001,24
24200,Carsac Aillac,44.850258846,1.274571107,24
24250,Castelnaud La Chapelle,44.801727266,1.131135208,24
24600,Celles,45.292324423,0.412343391,24
24530,Champagnac De Belair,45.400519807,0.6951076580000001,24
6450,Belvedere,44.056319057,7.373545722,6
24360,Champniers Et Reilhac,45.671544346,0.721635582,24
6450,La Bollene Vesubie,43.995641033,7.372031769,6
24290,La Chapelle Aubareil,45.010760378,1.189379853,24
24460,Chateau L Eveque,45.25918194,0.6864429240000001,24
24120,Chatres,45.187238517,1.195024318,24
24160,Clermont D Excideuil,45.364733016,1.046845074,24
24530,Condat Sur Trincou,45.367516092,0.7158523250000001,24
24750,Cornille,45.246060163,0.779333959,24
24660,Coulounieix Chamiers,45.164822744,0.6873186950000001,24
24430,Coursac,45.127220665,0.6428413940000001,24
6470,Chateauneuf D Entraunes,44.163644006,6.834818939,6
24220,Coux Et Bigaroque Mouzens,44.84841814,0.979181403,24
24640,Cubjac Auvezere Val D Ans,45.232292035,0.961056669,24
24250,Daglan,44.748282492,1.187032531,24
24420,Escoire,45.207586317,0.85031968,24
24500,Eymet,44.673615866,0.394247557,24
24620,Les Eyzies,44.940325211,1.022649999,24
24500,Fonroque,44.704937838,0.409776282,24
24160,Genis,45.330698815,1.163719986,24
6420,Ilonse,44.035069016,7.090305268,6
24320,Gout Rossignol,45.416726215,0.40565362,24
24350,Grand Brassac,45.300461872,0.485366008,24
24170,Grives,44.763150304,1.077690174,24
24250,Grolejac,44.80979515,1.293227257,24
24590,Jayac,45.029713112,1.351626388,24
24340,Rudeau Ladosse,45.490764421,0.533169675,24
24270,Lanouaille,45.377785595,1.132555805,24
6420,Rimplas,44.102467102,7.14524,6
24540,Lavalade,44.694411059,0.86044686,24
24550,Lavaur,44.62514057,1.024327824,24
24800,Lempzours,45.354677835,0.823631891,24
24130,Lunas,44.924569385,0.398632625,24
24320,Lusignac,45.325238398,0.315388616,24
6420,St Sauveur Sur Tinee,44.121400348,7.118292814,6
24200,Marcillac St Quentin,44.955594061,1.200110765,24
24340,Mareuil En Perigord,45.448586574,0.5071798350000001,24
24150,Mauzac Et Grand Castang,44.882057238,0.780264413,24
24550,Mazeyrolles,44.673364633,1.007572226,24
6440,Touet De L Escarene,43.852255883,7.377939688,6
24700,Menesplet,45.003982705,0.105974281,24
24220,Meyrals,44.90784175,1.070200404,24
6420,La Tour,43.962705995,7.200508934,6
24440,Monsac,44.779801004,0.6922211070000001,24
6420,Tournefort,43.941408648,7.158713326,6
24560,Monsaguel,44.739019677,0.571995417,24
24210,Montagnac D Auberoche,45.187781999,0.953597181,24
6420,Valdeblore,44.112931743,7.195957589,6
24440,Montferrand Du Perigord,44.758896398,0.8750661550000001,24
24610,Montpeyroux,44.915481669,0.063162565,24
6430,Tende,44.099792877,7.540536917,6
24170,Monplaisant,44.793378776,0.995223658,24
24700,Moulin Neuf,44.999860697,0.058445895,24
24590,Nadaillac,45.031547625,1.399801148,24
24320,Nanteuil Auriac De Bourzac,45.380540385,0.287404987,24
24800,Nanthiat,45.408004449,0.985870434,24
24230,Nastringues,44.872231886,0.149739777,24
24660,Sanilhac,45.10053948,0.745972524,24
24370,Pechs De L Esperance,44.891372975,1.408224092,24
24510,Pezuls,44.909216717,0.804669591,24
24150,Pontours,44.826509372,0.771265897,24
24370,Prats De Carlux,44.89178285,1.308546259,24
24200,Proissans,44.931015917,1.24474636,24
24240,Ribagnac,44.757962308,0.485140131,24
24340,La Rochebeaucourt Et Argentine,45.4660399,0.382961262,24
24490,La Roche Chalais,45.135715752,0.054707504,24
24580,Rouffignac St Cernin De Reilhac,45.051233904,0.965801363,24
24510,Val De Louyre Et Caudeau,44.969325043,0.7985677480000001,24
24290,Coly St Amand,45.060114805,1.251178873,24
24230,St Antoine De Breuilh,44.84131507,0.144653952,24
24500,St Aubin De Cadelech,44.685658887,0.491800777,24
24410,St Aulaye Puymangou,45.182921585,0.122186397,24
24500,St Capraise D Eymet,44.710818533,0.510283986,24
24640,Ste Eulalie D Ans,45.249290335,1.021566933,24
24400,St Front De Pradoux,45.059666944,0.360324303,24
24590,St Genies,44.994687737,1.244506251,24
24700,St Geraud De Corps,44.94798515,0.239402561,24
24190,St Jean D Ataux,45.134278274,0.393971782,24
24800,St Jean De Cole,45.413193261,0.8352847840000001,24
24800,St Jory De Chalais,45.489242288,0.896717179,24
24370,St Julien De Lampon,44.862557555,1.382641556,24
24100,St Laurent Des Vignes,44.823717585,0.446098186,24
24700,St Martial D Artenset,45.001641533,0.21707629,24
24250,St Martial De Nabirat,44.747605649,1.248064534,24
24800,St Martin De Fressengeas,45.452976689,0.841578205,24
24140,St Martin Des Combes,44.964635391,0.620857921,24
24160,St Medard D Excideuil,45.34761323,1.086301342,24
24200,Ste Nathalene,44.913650431,1.281589775,24
24530,St Pancrace,45.424236348,0.665724308,24
24160,St Pantaly D Excideuil,45.31190402,1.012082164,24
24800,St Paul La Roche,45.483122859,0.989742816,24
24560,St Perdoux,44.736645138,0.5305151920000001,24
24450,St Pierre De Frugie,45.584519556,1.00679667,24
1700,Beynost,45.839476518,4.99743421,1
24210,St Rabier,45.174710861,1.145061962,24
24160,St Raphael,45.304315759,1.074235723,24
24700,St Sauveur Lalande,44.976970749,0.252700551,24
1640,Boyeux St Jerome,46.036053911,5.463119438,1
24350,St Victor,45.262774597,0.441949303,24
24190,St Vincent De Connezac,45.165925487,0.392941741,24
24220,St Vincent De Cosse,44.838913816,1.109885937,24
24230,St Vivien,44.893863419,0.103599149,24
24160,Salagnac,45.315063084,1.211430345,24
24420,Sarliac Sur L Isle,45.240321222,0.866302703,24
24800,Sarrazac,45.437870236,1.035120148,24
24270,Savignac Ledrier,45.382142603,1.199241977,24
1660,Chaveyriat,46.199364763,5.056028558,1
24290,Sergeac,44.998027464,1.115275122,24
24500,Serres Et Montguyard,44.675981808,0.443997798,24
24240,Sigoules Et Flaugeac,44.754401095,0.400673751,24
24360,Soudat,45.622169486,0.568325229,24
24390,Tourtoirac,45.272379172,1.055154534,24
24600,Vanxains,45.212354508,0.289529307,24
24520,Verdon,44.814261274,0.630382265,24
24380,Vergt,45.041764483,0.7108610830000001,24
24250,Veyrines De Domme,44.800398841,1.106268907,24
24610,Villefranche De Lonchat,44.955677851,0.059105014,24
24550,Villefranche Du Perigord,44.633508651,1.106986551,24
1640,Jujurieux,46.049910068,5.410944213,1
1600,Massieux,45.909282243,4.826875301,1
1700,Miribel,45.844720633,4.940785036,1
1700,Miribel,45.844720633,4.940785036,1
8600,Chooz,50.089523773,4.801001518,8
8600,Fromelennes,50.115112288,4.864363634,8
8600,Givet,50.142236018,4.834719599,8
1990,Relevant,46.083987278,4.941538392,1
8700,La Grandville,49.786525577,4.803850636,8
1600,Reyrieux,45.936961491,4.828653591,1
1600,St Bernard,45.949160246,4.741402311,1
1630,St Jean De Gonville,46.217861937,5.941584733,1
8700,Joigny Sur Meuse,49.832186153,4.763717767,8
1630,Sergy,46.263126375,5.988920778,1
1960,Servas,46.139240323,5.179306262,1
1710,Thoiry,46.243643952,5.965281658,1
1600,Toussieux,45.96023469,4.829116506,1
8700,Neufmanil,49.822662267,4.806838399,8
8700,Nouzonville,49.820101987,4.753687576,8
8600,Rancennes,50.121213306,4.821981607,8
2800,La Fere,49.667255819,3.36930591,2
2460,La Ferte Milon,49.176033589,3.142644717,2
2450,Fesmy Le Sart,50.048136391,3.697870692,2
2110,Fieulaine,49.901919227,3.446448275,2
2590,Fluquieres,49.79998831,3.156044367,2
2110,Fontaine Uterte,49.925100018,3.367762239,2
2800,Fressancourt,49.628047947,3.426986314,2
2260,Froidestrees,49.942613598,3.910453621,2
2810,Gandelu,49.083044315,3.181414017,2
2430,Gauchy,49.823265723,3.286136508,2
2260,Gergny,49.931502629,3.929198252,2
2350,Grandlup Et Fay,49.650993508,3.736731258,2
2100,Gricourt,49.887187116,3.239360764,2
2110,Grougis,49.951097233,3.530642542,2
2120,Guise,49.895664233,3.624725161,2
2300,Guivry,49.65133013,3.120512948,2
2160,Guyencourt,49.357312607,3.840901247,2
2420,Hargicourt,49.966650448,3.19015454,2
2120,Hauteville,49.888857291,3.523895751,2
2500,Hirson,49.942804665,4.104797218,2
2850,Jaulgonne,49.089323674,3.532106607,2
2490,Jeancourt,49.928629216,3.14704793,2
2120,Landifay Et Bertaignemont,49.825811537,3.604339981,2
2260,Lerzy,49.949627733,3.881302419,2
2170,Leschelle,49.960381135,3.776678255,2
2500,Leuze,49.857879532,4.169626267,2
2600,Longpont,49.284210949,3.219848561,2
2160,Les Septvallons,49.355509724,3.653403263,2
2440,Ly Fontaine,49.732230817,3.311206247,2
2420,Magny La Fosse,49.936255727,3.276193296,2
2190,La Malmaison,49.517078646,4.000413236,2
2300,Manicamp,49.564951136,3.179497783,2
2300,Marest Dampcourt,49.594384228,3.147053499,2
2500,Martigny,49.866323929,4.13399276,2
2820,Mauregny En Haye,49.540827364,3.797761356,2
2800,Mayot,49.709478847,3.398205923,2
2700,Mennessis,49.691944029,3.274874462,2
2240,Mezieres Sur Oise,49.791684676,3.38750678,2
2350,Missy Les Pierrepont,49.628537529,3.784506763,2
2270,Monceau Le Neuf Et Faucouzy,49.784245669,3.630887394,2
2470,Monnes,49.145972296,3.228814357,2
2000,Mons En Laonnois,49.538236336,3.554174044,2
2000,Montbavin,49.529542724,3.512615089,2
2300,Viry Noureuil,49.63933095,3.24798073,2
3380,Archignat,46.367116193,2.409580218,3
3350,Le Brethon,46.584211872,2.715102742,3
3340,Chapeau,46.492309037,3.515416106,3
3340,Gouise,46.410852974,3.438327977,3
3380,Huriel,46.377382962,2.481901234,3
3320,Neure,46.744818324,2.978845459,3
3310,St Genest,46.263579524,2.603199818,3
3360,Valigny,46.715547207,2.820435045,3
4700,Le Castellet,43.919932559,5.979391537,4
6440,Blausasc,43.79408163,7.360684718,6
6460,Caussols,43.737294101,6.90330973,6
6480,La Colle Sur Loup,43.686966601,7.097388889,6
6440,L Escarene,43.834043043,7.366037805,6
6470,Guillaumes,44.088264348,6.875178465,6
6450,Lantosque,43.970853507,7.304565835,6
6450,Roquebilliere,44.027164485,7.292560994,6
6450,St Martin Vesubie,44.102178266,7.302778686,6
16500,Abzac,46.099584226,0.7158761920000001,16
16110,Agris,45.77640727,0.327851647,16
16140,Amberac,45.856242836,0.058930674,16
16560,Anais,45.769826577,0.205536667,16
16460,Aunac Sur Charente,45.924181889,0.246459345,16
16300,Barbezieux St Hilaire,45.477722054,-0.157623473,16
16300,Barret,45.488987184,-0.205863196,16
16210,Bazac,45.220838357,0.036033218,16
16250,Coteaux Du Blanzacais,45.456787678,0.02609548,16
16190,Bors De Montmoreau,45.340155945,0.148355289,16
16360,Bors De Baignes,45.326332791,-0.199847618,16
16200,Bourg Charente,45.665996286,-0.222056047,16
16210,Brie Sous Chalais,45.320128896,0.01256145,16
16500,Brillac,46.067445369,0.776851936,16
16150,Chabrac,45.92637406,0.7463848620000001,16
16350,Champagne Mouton,45.993191161,0.412574555,16
16430,Champniers,45.716721574,0.196259245,16
16140,Charme,45.950256063,0.11989774,16
16310,Cherves Chatelars,45.810479444,0.5538025440000001,16
16370,Cherves Richemont,45.745136471,-0.337601251,16
16480,Chillac,45.361380774,-0.090478242,16
16700,Condac,46.027716235,0.228464433,16
16200,Courbillac,45.773177493,-0.181183203,16
16700,Courcome,45.985750162,0.149041375,16
