latitude,longitude,id,nom,siret,siren,adresse,code_postal,code_ape,milieu_pollué,secteur_na38,produitLabel,dateCreation,departement_id,
,,6503383,SEV (Société des Espaces Verts),57217077700047,572170777,111 Rue Du 8 Mai 1945,78360,8130Z,,NZ Activités de services administratifs et de soutien,,,78,
,,6503402,ARIANEGROUP SAS (ex-Eurocryospace),51903224700040,519032247,"51-61 Rte De Verneuil, Bp71040, 78131 Les Mureaux Cedex",78130,3030Z,,CL Fabrication de matériels de transport,,,78,
,,6503406,TERREAL,56211034600060,562110346,37 Rue Du Pieu,78130,2332Z,,CG Industrie des plastiques et autres produits non minéraux,,,78,
,,6503409,PYROALLIANCE (ex PYROSPACE),57950411900051,579504119,"139 Route De Verneuil, Bp 2052",78130,2051Z,,CE Industrie chimique,,,78,
,,6503411,ARIANEGROUP SAS,51903224700040,519032247,51-61 Rte De Verneuil,78130,3030Z,,CL Fabrication de matériels de transport,,,78,
,,6503421,GUERLAIN,58202226500018,582022265,Le Bois De La Grange,78125,2042Z,Air,CE Industrie chimique,,,78,
48.827744,1.960445,6503431,AUCHAN SAMADOC,41040946000319,410409460,Cd 161,78370,7010Z,,"MA Activités juridiques, de conseil et d'ingénierie",,,78,
,,6503449,STELLANTIS (ex PEUGEOT CITROEN POISSY SNC),32035357600079,320353576,"45, Rue Jean Pierre Timbaud",78300,2910Z,"Air, Eau",CL Fabrication de matériels de transport,,,78,
,,6503451,FAREVA (ROCHAS PARFUMS),75258677600011,752586776,75 Rue D'aigremont,78300,2042Z,Air,CE Industrie chimique,,,78,
,,6503459,SITA IDF Porcheville (ex DEXEL),66201448900048,662014489,"Rue Ozanne, Zi De Limay Porcheville",78440,3811Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,78,
,,6503461,SEQENS Porcheville (ex PCAS),78650973700072,786509737,"6-8, Rue De Rouen, Zac Limay",78440,2014Z,,CE Industrie chimique,,,78,
,,6503464,EDF PORCHEVILLE,55208131785332,552081317,"Cpt-centre De Porcheville, Avenue Henri Régnault Bp 31",78440,3511Z,,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné","Gaz, Électricité",1946-01-01,78,
48.984371,1.758755,6503465,ALPA ACIERIES LAMINOIRS PARIS,77734509100022,777345091,Zi De Limay Porcheville,78440,2410Z,Air,CH Métallurgie et fabrication de produits métalliques,,,78,
,,6503472,FAPROREAL (ex GMG ex FAPROGI),39346145400018,393461454,Rue Du Château D'eau,78120,2042Z,,CE Industrie chimique,,,78,
,,6503474,SITREVA (ex SYMIRIS),30819873800038,308198738,"Rue Louis Gousson, Quai De Transfert",78120,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,78,
,,6503477,ROSNY AUTO PIECES,35221137900016,352211379,101 Route De Villiers,78710,4511Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,78,
,,6503481,GPSO - VEOLIA EAU - Cie Générale des Eau,57202552611455,572025526,Lieu-dit Les Martinets-les Closeaux,78710,3700Z,Eau,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,78,
,,6503493,ENERLAY,52921228400028,529212284,"Zup Bel Air, 7 Avenue Taillevent",78100,3530Z,,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,78,
,,6503496,STORENGY SA St Illiers,54210765100110,542107651,Chemin De La Vallee Des Prés,78980,3523Z,,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Gaz naturel,2008-07-22,78,
,,6503498,LAFARGE GRANULATS SEINE NORD,56211088200635,562110882,"Les Marettes, Sandrancourt",78520,0812Z,,BZ Industries extractives,,,78,
,,6503523,PAPREC (ex CNIM THIVERVAL GRIGNON),66204359500088,662043595,Za Du Pont Cailloux,78850,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,78,
,,6503537,FEV (ex D2T) (ex DIESEL PROPULSION),47930299400047,479302994,"11 Rue Denis, Za De Trappes Elancourt",78190,7010Z,,"MA Activités juridiques, de conseil et d'ingénierie",,,78,
,,6503543,ERAMET RESEARCH,30160863400012,301608634,"1 Avenue Albert Einstein, Bp 120",78190,7219Z,,MB Recherche et développement,,,78,
,,6503565,THALES AVS FRANCE,61203949500645,612039495,"2, Rue Marcel Dassault",78140,2611Z,,"CI Fabrication de produits informatiques, électroniques et optiques",,,78,
,,6503571,VELIDIS ex ELYO (Chaufferie VELIZY 3),50381053300045,503810533,14 Rue Grange Dame Rose,78140,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,78,
,,6503572,PSA Peugeot Citroen centre technique VVA,54206547900215,542065479,"2 Route De Gizy, Vvo 18",78140,2910Z,,CL Fabrication de matériels de transport,,,78,
,,6503580,VERSEO (ex SVCU),67980100100018,679801001,1 Avenue Du Maréchal Juin,78000,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,78,
,,6503583,RENAULT (ex IDVU) (ex CREOS),66980138300011,669801383,"42, Route De Beynes",78640,7112B,,"MA Activités juridiques, de conseil et d'ingénierie",,,78,
,,6503634,SMCA,30826849900016,308268499,"Aeroport D'orly - Mike 14, Bât 650",91550,5210B,,HZ Transports et entreposage,,,91,
,,6503657,ALLO CASSE AUTO,78651039600033,786510396,37 Quai De L'industrie,91200,4677Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,91,
48.570706,2.359192,6503676,SEMAVERT,70204707700038,702047077,"La Chataigniere, 91045001",91610,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,91,
,,6503709,LCPP LABO CENTRAL PREF POLICE,17750151700540,177501517,"Rue De Paris, Lieudit Le Bois Du Loup Pendu",91570,8424Z,,OZ Administration publique,,,91,
,,6503725,IVANHOE LOGISTIQUE BONDOUFLE (exCER GALLIA PLESSIS (ex LPFE),33358346600045,333583466,"5/11 Rue Pierre Josse, Zac Des Bordes",91070,4941B,,HZ Transports et entreposage,,,91,
,,6503752,FERELEC INDUSTRIES,33114211700034,331142117,"30, Rue Gutenberg, Zi La Marinière",91070,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,91,
,,6503781,AUCHAN RETAIL LOGISTIQUE,41040901500246,410409015,"6 Rue Du Poitou, Zi De La Desserte Industrielle",91220,5210B,,HZ Transports et entreposage,,,91,
,,6503800,MAJ,34120387500073,341203875,"2 Rue De Bretagne, Zi De La Moinerie",91220,7729Z,Eau,NZ Activités de services administratifs et de soutien,,,91,
,,6503834,LORY FONDERIES,40522384300013,405223843,"Lieu Dit Les Merisiers, Zi Brières Les Scellés",91150,2451Z,Air,CH Métallurgie et fabrication de produits métalliques,,,91,
48.700162,2.305668,6503930,SANOFI-AVENTIS RECHERCHE & DEVELOPPEMENT,71300226900130,713002269,"1, Avenue Pierre Brossolette",91380,7219Z,Air,MB Recherche et développement,,,91,
,,6503969,REVIVAL,61662009200638,616620092,"9 Et 11, Rue Decauville",91100,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,91,
,,6503972,X FAB FRANCE (ex ALTIS SEMICONDUCTOR),55211846500160,552118465,"224,  Bd John Kennedy",91100,6203Z,"Air, Eau",JC Activités informatiques,,,91,
,,6504043,AKZO NOBEL,78432601900089,784326019,"La Gaudree, Zi",91410,4675Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,91,
,,6504143,SMURFIT KAPPA CENTRAL PAC,30245623100059,302456231,Route De Brières-les-scellés,91150,1721A,,CC Bois et papier,,,91,
,,6504202,SAFRAN AIRCRAFT ENGINES ( ex SNECMA),41481521700032,414815217,"Rue Henri Auguste Desbruères, Site D'evry Corbeil",91000,3030Z,,CL Fabrication de matériels de transport,Moteur d'avion,1945-05-29,91,
48.637644,2.435152,6504212,DALKIA Grand Paris Sud Energie Positive,78519535500033,785195355,1 Ave De La Liberté,91000,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,91,
48.638662,2.36035,6504240,NIPPON PAINT AUTOMOTIVE FRANCE (NPAC),50112072900014,501120729,Avenue Du Dr Louis F. Fichez,91700,2030Z,,CE Industrie chimique,,,91,
,,6504275,ECF,58201293600123,582012936,"Zone D'activites Des Radars, 1 Rue René Clair",91350,4669C,,"GZ Commerce, réparation d'automobiles et de motocycles",,,91,
,,6504280,CIM,57645046400127,576450464,"1, Chemin Du Port",91350,5210B,,HZ Transports et entreposage,,,91,
,,6504341,RENAULT,78012998700969,780129987,"1 Allée Cornuel, Api : Ctl L23 1 06",91510,2910Z,Eau,CL Fabrication de matériels de transport,,,91,
,,6504407,PAULSTRA SNC -Dot Vibrachoc,55203112200047,552031122,24 Rue De L'eglantier,91090,2219Z,,CG Industrie des plastiques et autres produits non minéraux,,,91,
,,6504447,ONDULYS TAILLEUR,32015361200041,320153612,Rue Du Chemin Blanc / Rue De L'industrie,91160,1721A,,CC Bois et papier,,,91,
,,6504473,TERSEN Marcoussis,77566217400041,775662174,"La Plaine Du Deluge, 91363003",91460,0812Z,,BZ Industries extractives,,,91,
,,6504480,SCHUTZ France,34967725200018,349677252,Chemin Du Buisson Gayet,91460,2222Z,,CG Industrie des plastiques et autres produits non minéraux,,,91,
,,6504504,ARQUUS,65203659100012,652036591,2 Rue Panhard Et Levassor,91630,3040Z,,CL Fabrication de matériels de transport,,,91,
,,6504556,ENORIS,61201183300029,612011833,Route De La Bonde,91300,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,91,
,,6504559,ITM LOGISTIQUE INTERNATIONAL,51408083700297,514080837,6 Rue Saint-eloi,91730,5210B,,HZ Transports et entreposage,,,91,
,,6504564,SNAVEB (VEOLIA),41015660800128,410156608,98 Ave Jean Jaures,91230,3700Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,91,
,,6504577,RHODIA OPERATIONS,56203889300680,562038893,"14 Rue De Le Pierre Follège, Le Merevillois",91660,2020Z,,CE Industrie chimique,,,91,
,,6504579,UNION DES FORGERONS,57216519900025,572165199,"12 Rue De La Pierre Follège, Le Merevillois",91660,2550A,,CH Métallurgie et fabrication de produits métalliques,,,91,
,,6504594,DARBONNE,35292984800013,352929848,Route De Moigny,91490,1039A,,CA Industries agro-alimentaires,,,91,
,,6504630,ENERIA,35277407900029,352774079,"Rue De Longpont, Bp 202",91310,4669B,,"GZ Commerce, réparation d'automobiles et de motocycles",,,91,
48.701811,2.337245,6504644,SLEEVER INTERNATIONAL,33527853700014,335278537,5 Ave Arago,91420,2229B,Air,CG Industrie des plastiques et autres produits non minéraux,,,91,
,,6504715,Eau du Sud Parisien ESP,54206255900035,542062559,"15, Route De Saintry",91250,3600Z,Eau,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,91,
,,6504803,SMCA,30826849900024,308268499,"Aeroport D'orly - T13, Orly Sud N  178",91200,5210B,,HZ Transports et entreposage,,,91,
49.002453,2.513993,6504815,AEROPORTS DE PARIS,55201662800018,552016628,"Aéroport D'orly, Bât 359 Sec.élec, 361 Ctp/chauf/cf5, 362 Ana",91550,5223Z,,HZ Transports et entreposage,,,91,
,,6504864,FONDERIE DE GENTILLY,30826898600012,308268986,"Rue Jules Guesdes, Zi Bois De L'epine",91130,2454Z,,CH Métallurgie et fabrication de produits métalliques,,,91,
,,6504889,SHERWIN-WILLIAMS France FINISHES,38163262900022,381632629,"3 Rue  Boileau, Zi  Les  Pres  D'elie",91530,2030Z,,CE Industrie chimique,,,91,
,,6504895,CMC ex KMG Chemicals Inc.,32334697300049,323346973,Usine De La Rachée,91530,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,91,
,,6504925,MILESI VERNIS,31114763100031,311147631,"11 Rue Lucien Sampaix, Zac Croix Blanche",91700,2030Z,,CE Industrie chimique,,,91,
,,6504964,LABORD SAS,83087485500026,830874855,"Chemin Des 50 Arpents, Za Les Loges",91180,2052Z,,CE Industrie chimique,,,91,
48.631176,2.328422,6504996,ENGIE COFELY,55204695502890,552046955,"64 Rue St Saens, Domaine Bois Des Roches",91240,3511Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,91,
,,6505010,JOC AUTO,35086356900025,350863569,46 Route De Villededon,91250,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,91,
,,6505050,TRANSGOURMET OPERATIONS,43392733200208,433927332,"10/12, Boulevard Arago, Bp 65 - Zi Villemilan",91320,4639B,,"GZ Commerce, réparation d'automobiles et de motocycles",,,91,
,,6505063,VARENNES PIECES AUTOS,42021165800018,420211658,Route De Tremblay,91480,3831Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,91,
48.570706,2.359192,6505082,SERIVEL,39256617000024,392566170,"Citd Ecosite De Vert Le Grand, Le Cimetiere Aux Chevaux",91810,3821Z,Air,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,91,
,,6505086,VERMILLON REP,40916013200091,409160132,"Route De Leudeville, Lieudit Les Rochettes",91810,0610Z,,BZ Industries extractives,,,91,
,,6505094,PMC ISOCHEM,83373610100019,833736101,"Site Ircha, 32, Rue Lavoisier",91710,2014Z,,CE Industrie chimique,,,91,
,,6505098,ARIANEGROUP (ex HERAKLES),71201343200026,712013432,9 Rue Lavoisier,91710,7219Z,,MB Recherche et développement,,,91,
,,6505148,JM BRUNEAU,67980565000069,679805650,"19, Avenue De La Baltique, Zac Courtaboeuf",91140,4666Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,91,
,,6505185,SIOM,20006232100019,200062321,Cd 118,91140,3811Z,Eau,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,91,
,,6505195,DECAP 91,33767302400028,337673024,"11 Rue Marie Curie, Zi De La Pointe À L'abbé",91700,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,91,
,,6505196,RENAULT SPORT,30614080700042,306140807,"1 À 15, Avenue Du Président Kennedy",91170,2910Z,,CL Fabrication de matériels de transport,,,91,
48.657639,2.37427,6505237,ENGIE Agence Ile de France Est/Champagne,55205573300505,552055733,"2 Rue De La Grande Borne, Zup De La Grande Borne",91170,3530Z,,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,91,
48.685899,2.195697,6505306,LFB Biomédicaments,49137116700017,491371167,3  Ave Des Tropiques,91940,2120Z,Air,CF Industrie pharmaceutique,,,91,
,,6505307,ENERLIS,30390583000012,303905830,Ave De Provence,91940,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,91,
,,6505317,SYSTRONIC,69983415600019,699834156,"6 Ave De L'atlantique, Za Courtaboeuf",91940,2612Z,,"CI Fabrication de produits informatiques, électroniques et optiques",,,91,
48.95847,2.20503,6505345,SUEZ RV Energie - UVE d'Argenteuil (ex NOVERGIE-UIOM),62201274800753,622012748,2 Rue Du Chemin Vert,95100,3821Z,Air,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,95,
,,6505388,REVIVAL,37774367900245,377743679,"127, Avenue De Verdun",95100,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,95,
,,6505421,DASSAULT AVIATION,71204245600020,712042456,"1, Avenue Du Parc, Bp 50",95100,3030Z,,CL Fabrication de matériels de transport,Dassault mirage 2000,1929-01-01,95,
,,6505476,METAUX 116 SOREVO ENVIRONNEMENT,32914285500025,329142855,10 Chemin D'eragny,95550,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,95,
,,6505480,A LA CASSE AUTO JJ (RUE D.CASANOVA),51375661900039,513756619,"15, Rue Danièle Casanova",95870,4511Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,95,
,,6505483,M.A.J. Elis,69300109100059,693001091,"14, Rue Marcel Paul",95870,7729Z,,NZ Activités de services administratifs et de soutien,,,95,
,,6505516,TENCATE GEOSYNTHETICS FRANCE,35378241000024,353782410,"9, Rue Marcel Paul, Bp 80",95870,1395Z,,"CB Habillement, textile et cuir",,,95,
,,6505518,SDPM DECORAT. PROTECT. METAUX,30046336100026,300463361,33 Rue Louis Rameau,95870,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,95,
,,6505519,PROTEC INDUSTRIE,65200003500038,652000035,208/210 Rue Michel Carre,95870,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,95,
,,6505536,STANDARDAERO FRANCE,58213600800023,582136008,"Aeroport Du Bourget, 95503 Gonesse Cedex",95500,3316Z,,CM Industrie du meuble et diverses , réparation et installation de machines,,,95
,,6505582,SMCA Manutention Carburant Aviation,30826849900024,308268499,"Chemin De Livry, B.p 19",95380,5210B,,HZ Transports et entreposage,,,95,
,,6505584,PLACOPLATRE SA,72980070600206,729800706,"105, Route D'argenteuil",95240,2362Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,95,
,,6505749,NAVILLOD   GOUSSAINVILLE,38509593000017,385095930,"Lieudit La Talmouse, 37 Avenue Des Jardins",95190,4677Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,95,
,,6505771,MULTI SERVICES AUTO 95,91500978100013,915009781,"16, Chemin Du Moulin À Vent",95410,3831Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,95,
,,6505786,SEA SOCIETE D'EXPLOITATION AUTOMOBILE,30265423100026,302654231,"41-43, Rue Lavoisier, Z.i. De La Patte D'oie",95220,4511Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,95,
,,6505836,FLEX N GATE,44398203800038,443982038,Zone D'activités Les Carreaux,95640,2932Z,,CL Fabrication de matériels de transport,,,95,
,,6505859,ETEX France Building (ex SINIAT),56262077300753,562620773,"1, Rue Du Port",95630,2362Z,,CG Industrie des plastiques et autres produits non minéraux,,,95,
,,6505861,MULTIMETAL (route de Sognolles),33888614600012,338886146,"20, Route De Sognolles - La Bonneville, Bp 70038",95540,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,95,
,,6505910,GRIFFINE ENDUCTION,40313488500025,403134885,"Usine De Nucourt, 182 Route De Paris",95420,1396Z,,"CB Habillement, textile et cuir",,,95,
,,6505930,HUTCHINSON - Persan,31439769600084,314397696,"4, Rue De Londres",95340,2017Z,,CE Industrie chimique,,,95,
,,6505935,CEFIVAL,38465045300036,384650453,35 Rue Du Docteur Touati,95340,2445Z,,CH Métallurgie et fabrication de produits métalliques,,,95,
,,6505940,SNAVEB,30821885800196,308218858,Zae Du Chemin Vert,95340,3700Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,95,
,,6505947,T-T ELECTRIC,57218393700067,572183937,"22, Rue Du 8 Mai 1945",95340,2811Z,,CK Fabrication de machines et équipements n.c.a.,,,95,
,,6505951,SPORT AUTO,88053216300016,880532163,3 Avenue Du General Leclerc,95480,4511Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,95,
,,6505955,TERSEN (ex PICHETA),31789665200052,317896652,"13, Route De Conflans, Bp 60",95480,4312B,,FZ Construction,,,95,
,,6505957,MECACHIMIQUE,78589348800011,785893488,"364, Chemin De Pontoise",95480,2550B,,CH Métallurgie et fabrication de produits métalliques,,,95,
49.072463,2.391157,6505963,GENERIS,61200696500042,612006965,"Sente De Villiers, (entrée Par L'entrée De La Décharge Rep)",95720,3821Z,Air,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,95,
,,6505971,Laboratoire CLARINS,42085165100042,420851651,5 Rue Ampère,95300,2042Z,,CE Industrie chimique,,,95,
,,6505994,AIR FRANCE Industries,42049517801178,420495178,"Zone Entretien, Route De L'arpenteur",95700,5110Z,,HZ Transports et entreposage,,,95,
,,6505997,AEROPORTS DE PARIS - CTFE,55201662800273,552016628,"18, Rue Du Grand Rond, Bât. 5400 Bp.81007",95700,5110Z,Air,HZ Transports et entreposage,,,95,
,,6506030,COGETRAD Industries(ex COSODE),44259589800010,442595898,"84 Avenue Du Château, Z.i. Du Vert Galant Bp 60645",95310,3812Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,95,
,,6506033,TAKASAGO E.P.L.,31446627700048,314466277,"Zac Des Bethunes, 23 Avenue De La Mare",95310,2053Z,,CE Industrie chimique,,,95,
,,6506043,CYDEC - Groupe PAPREC (ex CGECP ),90119047000020,901190470,"Parc D'activités Les Béthunes, 25 Avenue Du Fief",95310,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,95,
,,6506044,SOA LOGISTICS,51783501300015,517835013,"Zi Des Béthunes, 21 Avenue Du Fief",95310,5210B,,HZ Transports et entreposage,,,95,
,,6506068,"Sté d'Equipements, Systèmes et Mécanisme",31958032000038,319580320,"67 Rue D'epluches, Zi D'epluches",95310,3312Z,,CM Industrie du meuble et diverses , réparation et installation de machines,,,95
,,6506102,SIKA AUTOMOTIVE FRANCE (ex AXSON),50931704600035,509317046,"Z.i Des Béthunes, 15 Rue De L'equerre",95310,2016Z,,CE Industrie chimique,,,95,
,,6506103,REVIMA SOA (ex CHROMALLOY),34470813600025,344708136,"13 Avenue Des Gros Chevaux, Zi Du Vert Galant",95310,3316Z,,CM Industrie du meuble et diverses , réparation et installation de machines,,,95
,,6506104,HAUGUEL (Distillerie),37050075300014,370500753,2 Rue Boris Vian,95310,2014Z,,CE Industrie chimique,,,95,
,,6506111,LISI Aerospace,39500185200056,395001852,"18/20, Rue St Hilaire, Zi Du Vert Galant",95310,2594Z,,CH Métallurgie et fabrication de produits métalliques,,,95,
,,6506112,CORIANCE ( exCYEL )- SOA,49352592700015,493525927,1 Rue Du Gros Murger,95310,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,95,
,,6506135,SOFINADE (ex LE DANTEC),33975656100033,339756561,"19, Rue Du Fer À Cheval",95200,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,95,
48.9902250437,2.38160272749,6506138,SARCELLES ENERGIE,48747936200021,487479362,"3 Allée De Chantereine, Bordure De La Nationale 16",95200,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,95,
48.99888,2.387358,6506146,SAREN,31703770300012,317037703,1  Rue Des Tissonvilliers,95200,3821Z,"Air, Eau","EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,95,
,,6506155,TSM  TRAITEMENTS SURFACE MECANIQUE,35258309000019,352583090,"Usine De Gaillonnet, 1 Rue De La Montcient",95450,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,95,
,,6506164,NCS PYROTECHNIE,31942739900039,319427399,"Rue De La Cartoucherie, Bp 10",95470,2051Z,,CE Industrie chimique,,,95,
,,6506167,PLACOPLATRE,72980070600420,729800706,"Rond Point Du Fayel  Rd 3, Carriere De Taverny",95560,2362Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,95,
48.856746,2.3392,6506220,MONNAIE DE PARIS,16002001200011,160020012,"11, Quai De Conti",75006,3211Z,Air,CM Industrie du meuble et diverses , réparation et installation de machines,,,
,,6506223,BERTIN ET AUBERT (i1405),40915986000017,409159860,7 À 11 Rue Jean Moinon,75010,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,,
,,6506230,DESBOURDES (i2483),59202818700017,592028187,125 Rue Saint Maur,75011,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,,
48.843089,2.374292,6506233,CPCU BERCY,54209732400066,542097324,"177 Rue De Bercy, 42 Quai De La Rapee",75012,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,,
,,6506234,RATP CHOISY,77566343800270,775663438,23-25 Av De La Porte D'italie,75013,4931Z,,HZ Transports et entreposage,Train,1949-01-01,,
48.834329,2.310048,6506236,CPCU VAUGIRARD,54209732400041,542097324,25 Rue Georges Pitard,75015,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,,
48.850563,2.285969,6506240,CPCU GRENELLE,54209732400058,542097324,10 Place De Brazzaville,75015,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,,
,,6506244,RATP - ATELIER DE CHAMPIONNET,77566343801005,775663438,34 Rue Championnet,75018,4931Z,,HZ Transports et entreposage,Train,1949-01-01,,
,,6506261,COCA COLA EUROPEAN PARTNERS FRANCE,34368801600082,343688016,10 Avenue Galilee,92140,1107B,,CA Industries agro-alimentaires,,,92,
48.905356,2.298037,6506266,CEVE (Ex SDCC),82137680300010,821376803,21 Rue Fournier,92110,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,92,
48.89792,2.232973,6506270,IDEX,43900834300022,439008343,2 Rue D'alencon,92400,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,92,
48.936549,2.25702,6506277,SAFRAN AIRCRAFT ENGINES,41481521700024,414815217,171 Boulevard De Valmy,92700,3030Z,,CL Fabrication de matériels de transport,Moteur d'avion,1945-05-29,92,
,,6506282,EDF,55208131712328,552081317,212 Avenue D'argenteuil,92230,3511Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné","Gaz, Électricité",1946-01-01,92,
,,6506284,MERSEN FRANCE GENNEVILLIERS,43380646000021,433806460,41 Av Jean Jaures,92230,2399Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,92,
,,6506287,SOCIETE DE GESTION DE PRODUITS PETROLIER (SOGEPP),41026889000010,410268890,27 Rte Du Bassin Numero 6,92230,5210B,,HZ Transports et entreposage,,,92,
,,6506288,TOTAL ENERGIES MARKETING FRANCE,53168044500099,531680445,23 A 25 Route De La Seine,92230,4671Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,92,
,,6506289,TRAPIL,57208621300012,572086213,19 Route Du Bassin N° 6,92230,4950Z,,HZ Transports et entreposage,,,92,
,,6506290,SOC PHOSALU REVETEMEN METAUX,56213140900012,562131409,"202 Rue Des Caboeufs, Bp 50",92230,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,92,
48.946356,2.311341,6506294,PMC ISOCHEM,83373610100035,833736101,4 Av Philippe Lebon,92230,2014Z,"Air, Eau",CE Industrie chimique,,,92,
,,6506295,ENGIE RESEAUX,62200040400211,622000404,15 Rue Paul Verlaine,92230,3511Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,92,
,,6506309,CASH (MAISON DE NANTERRE),26920138000012,269201380,403 Av De La Republique,92000,8810B,,QB Action sociale et hébergement médico-social,,,92,
,,6506313,SHELL France,78013017500620,780130175,171 Av Jules Quentin Usine Sud,92000,4671Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,92,
,,6506314,CCMP,57645046400093,576450464,149 Bd Du General Leclerc,92000,5210B,,HZ Transports et entreposage,,,92,
,,6506325,SOCLIS,30368826100047,303688261,24 Rue Pages,92150,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,92,
,,6506327,PCAS,62201950300086,622019503,35 Av Jean Jaures,92390,2110Z,Eau,CF Industrie pharmaceutique,,,92,
48.932066,2.322828,6506328,GALVANOPLAST / SOCORFI,82912901400025,829129014,23 Avenue Du Chemin Des Reniers,92390,2561Z,Eau,CH Métallurgie et fabrication de produits métalliques,,,92,
,,6506329,Univar Solutions SAS,56207142300031,562071423,1 A 3 Av De La Redoute,92390,4675Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,92,
,,6506333,ENGIE RESEAUX,55204695504219,552046955,"Carrefour Des Arbres Verts, Route Du Pave Blanc",92190,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,92,
